"","Longitude","Latitude"
"1",-125.202,50.102
"2",19.756136,69.812902
"3",18.752655,69.67441
"4",18.65,69.55
"5",29.880368,69.958382
"6",17.62367,58.80333
"7",17.62367,58.80333
"8",-146.978783,57.00325
"9",-151.50275,49.004117
"10",-151.50635,49.001583
"11",-147.0147,49.00025
"12",-147.0147,49.00025
"13",-146.992883,50.003967
"14",19.77006,69.7544
"15",14.08333,55
"16",14.08333,55
"17",15.98333,55.25
"18",15.98333,55.25
"19",18.23333,58.58333
"20",18.23333,58.58333
"21",18.23333,58.58333
"22",18.23333,58.58333
"23",16.20167,56.37083
"24",16.20167,56.37083
"25",17.62367,58.80333
"26",17.62367,58.80333
"27",12.11667,56.66667
"28",-135,50
"29",-135,51
"30",-143,53
"31",-147.009567,47.998917
"32",-165.1367,50.0767
"33",-158.3767,51.2967
"34",18.65,69.55
"35",19.77006,69.7544
"36",29.880368,69.958382
"37",29.880368,69.958382
"38",17.62367,58.80333
"39",17.62367,58.80333
"40",18.23333,58.58333
"41",18.23333,58.58333
"42",18.23333,58.58333
"43",18.23333,58.58333
"44",17.62367,58.80333
"45",17.62367,58.80333
"46",16.20167,56.37083
"47",20.05,57.33333
"48",20.05,57.33333
"49",20.05,57.33333
"50",20.05,57.33333
"51",14.08333,55
"52",14.08333,55
"53",14.08333,55
"54",14.08333,55
"55",15.98333,55.25
"56",15.98333,55.25
"57",15.98333,55.25
"58",17.62367,58.80333
"59",17.62367,58.80333
"60",17.62367,58.80333
"61",18.23333,58.58333
"62",18.23333,58.58333
"63",18.23333,58.58333
"64",12.11667,56.66667
"65",-165.3166,53.3027
"66",-167.2992,51.9045
"67",-167.3632,50.8512
"68",-167.3126,49.9095
"69",-163.0462,50.6579
"70",-165.1406,49.1487
"71",-165.228,52.1679
"72",18.65,69.55
"73",19.77006,69.7544
"74",29.880368,69.958382
"75",-125.223,50.117
"76",-125.223,50.117
"77",-125.223,50.117
"78",-125.223,50.117
"79",-125.223,50.117
"80",-125.223,50.117
"81",18.23333,58.58333
"82",18.23333,58.58333
"83",18.23333,58.58333
"84",18.23333,58.58333
"85",14.08333,55
"86",14.08333,55
"87",14.08333,55
"88",14.08333,55
"89",17.62367,58.80333
"90",17.62367,58.80333
"91",18.23333,58.58333
"92",18.23333,58.58333
"93",18.23333,58.58333
"94",17.62367,58.80333
"95",17.62367,58.80333
"96",17.62367,58.80333
"97",17.62367,58.80333
"98",18.23333,58.58333
"99",18.23333,58.58333
"100",16.20167,56.37083
"101",16.20167,56.37083
"102",15.98333,55.25
"103",15.98333,55.25
"104",15.98333,55.25
"105",15.98333,55.25
"106",20.05,57.33333
"107",20.05,57.33333
"108",20.05,57.33333
"109",18.23333,58.58333
"110",18.23333,58.58333
"111",12.11667,56.66667
"112",12.11667,56.66667
"113",12.11667,56.66667
"114",12.11667,56.66667
"115",12.21167,56.94
"116",12.21167,56.94
"117",11.43333,58.25833
"118",11.43333,58.25833
"119",11.43333,58.25833
"120",18.65,69.55
"121",19.77006,69.7544
"122",16.20167,56.37083
"123",16.20167,56.37083
"124",18.23333,58.58333
"125",18.23333,58.58333
"126",18.23333,58.58333
"127",17.62367,58.80333
"128",17.62367,58.80333
"129",20.05,57.33333
